# g,r,e,s,t,l,o
-5.286810157813576216e-01,5.581255482554043912e-01,2.528266116492172352e-02,-9.692863503733150088e-01,-6.335107409597402484e-01,-6.001179819468474008e-01,-6.566036226398920261e-01
3.702792752171892854e-01,3.583380279397848645e-01,3.486989732519757412e-01,3.717595760682068651e-01,3.908845688286501363e-01,-7.570338575344289778e-01,7.880586850379041330e-02
-4.028283831008121207e-02,6.887844476887791112e-01,2.459860009236670142e-01,3.574455870373968724e-01,4.248360564918222670e-01,5.870381978220623465e-01,3.383024787170952896e-01
-5.424456985577251755e-01,-9.168092064170135780e-01,-6.724884318985645537e-01,1.299672410018263058e+00,4.020081987114367816e-01,8.608368841232605373e-01,8.801110017677191699e-01
-1.722153787210564113e+00,1.702180567570135361e+00,-8.723493092122858172e-02,-3.798813979076185454e-01,-4.072661624685141590e-01,-9.366119730675745991e-01,-3.189572959168961996e-01
5.489039979110693634e-01,-1.360910972738401004e+00,-5.323451868658386488e-01,-2.982778540183883553e-01,-3.995429275844937234e-01,7.970125309080592357e-01,9.380992040158227241e-02
1.101288193909385482e+00,-1.647995876510592594e-01,5.924830229915893920e-01,-1.324364781012216774e+00,-3.236630038260637221e-01,7.491355025457193673e-01,-4.934487119078925788e-01
2.626444759722374123e+00,-3.094991351921141387e+00,-1.295637475201699140e-01,-2.617740516900739500e-01,-9.686227562577863492e-02,-4.951892835276648641e-02,-2.592526187637107515e-01
1.858353604216224711e-02,5.362383921817210908e-01,4.980735931051661902e-01,-4.425816017508032996e-01,-3.593115149498310457e-02,-2.376320233731726184e+00,-8.629988107779651418e-01
-7.560332875313084955e-01,-9.494015062577229047e-01,-7.824678601340225859e-01,2.594267963673408062e+00,8.626815570895852714e-01,-8.063037664236968327e-01,1.094097456132445245e+00
-7.856716918817574502e-01,-8.640462078478969854e-01,-8.687105350815211846e-01,1.720670019095969172e+00,4.448889245071209197e-01,6.549329352255364167e-01,9.983348083906871118e-01
3.397485955640296762e+00,1.627488875937262852e-02,1.637392361282153930e+00,-3.477726319616227801e-01,6.849853474672804587e-01,5.268576193339645775e-01,1.789432325619058628e-02
4.114244499019264478e-01,1.773719252351178444e+00,1.122249017126059512e+00,-8.719594331446131608e-02,4.925774171439056826e-01,-8.841664359847239973e-01,-2.594496727101792133e-01
-2.781676034178804380e-01,7.516824844021570140e-01,2.275292418568472808e-01,-6.993157626959956019e-01,-3.319735196761487983e-01,-2.785060533622919277e+00,-1.089755843053164641e+00
-1.468157452379542649e+00,5.383010104435793919e-02,-8.992339365571407894e-01,2.713026360053749086e-01,-3.911503456475431406e-01,-8.104493516852364632e-01,-6.584190045099026778e-02
-1.665441261781694382e-01,-3.347371532899071633e-01,-1.444805806172894669e-01,8.354326790132993175e-01,3.358809913803325053e-01,9.255258660139786819e-02,4.322692625961720436e-01
3.014129276284794323e-01,-2.353053731588589659e-01,1.517774949928972217e-01,-1.271904927117104345e+00,-5.186952633074940477e-01,1.025285203754539243e+00,-5.095924042202109039e-01
5.621969185995040474e-01,-3.520049578457336292e-02,2.328240804014064247e-01,-8.150137768719387110e-02,2.552295686634842298e-01,2.926663638611942675e-01,1.932403846452660501e-01
3.526655639479430171e-01,-2.122326904963974137e+00,-9.983518574832056514e-01,-1.288323400981238320e-01,-6.149372265895344247e-01,-2.541342210933336343e+00,-6.339452009165462698e-01
3.773590043565713259e-01,2.824219274226714149e-01,2.654659181275930147e-01,9.850073248192006137e-01,5.850001848384733805e-01,-1.700832221208329997e+00,5.488257992710451894e-03
-3.200442074980037188e-01,-7.780786731747221241e-01,-5.052415368437574994e-01,4.464245238723505427e-01,-1.547848223168226123e-01,1.293816624454243502e+00,6.387507975148309924e-01
-1.608009052127480354e-01,1.684054796417738142e+00,8.985747039686893256e-01,-1.866019506832774955e+00,-5.156825717630341144e-01,2.184948828889210493e+00,-3.836227109700180993e-01
-1.149807436963050877e+00,-6.043986129098127824e-01,-1.043556811187843936e+00,-7.029613105230969605e-01,-9.286231770615493986e-01,-4.796425485889854734e-02,-5.580780880774406372e-01
-6.904497948037767729e-01,3.162145926512453520e-01,2.558812833314824675e-02,1.425721607495821497e-01,1.393344314606021483e-01,8.355548625519844119e-01,2.153286784101483831e-01
-1.643413395167907520e+00,1.396264883116005606e+00,-2.398176913069738903e-01,5.336417944487323317e-02,-7.590695804656434620e-02,-7.138104516164693880e-01,-2.514862775753534674e-01
1.364982790314916983e+00,-7.803006178077995791e-01,3.269342074311214486e-01,-1.991163491617960191e-01,1.783587182787101932e-01,3.205347822808426450e-01,1.963310235354838451e-02
-2.233069880148577546e+00,3.405539141528579061e-01,-9.132372060442264239e-01,-5.976795704321050118e-02,-4.755766667364193512e-01,-1.272026693489351601e+00,-3.230878763818211263e-01
-5.853088239020939332e-01,-5.810589734725818412e-01,-5.745655228408210746e-01,1.047885424672372334e+00,3.167359086972870719e-01,4.140915061845343859e-01,7.069737293908924247e-01
4.690141723652601069e-01,-6.099682454980458468e-01,1.659754552685462070e-02,-4.862589756047390188e-01,-1.835177815137849777e-01,1.654999091700389613e+00,2.557207656029999998e-02
-1.816185441596189776e+00,5.790695603073227060e-01,-5.320677946050165197e-01,-1.071143206179797858e+00,-8.663083419870137858e-01,5.274545114788560252e-01,-1.712728341681765409e-01
1.568293828094053266e+00,-1.984083223669387275e+00,-2.222934574327984913e-01,-5.414725543664823393e-01,-3.073391109852168790e-01,-1.087632717265589966e+00,-6.611069442830843634e-01
1.231718634929415579e+00,6.174461431437185954e-01,8.655827460377170102e-01,1.131624140886558827e+00,1.068830198707834134e+00,-3.619408079486264307e-01,5.783484586644739300e-01
5.610962185783752165e-01,-1.891965799174064045e-01,2.889442421731566180e-01,8.778775681746261439e-01,6.058501954517386823e-01,3.372284618933399369e-02,2.321045297381735817e-01
-5.658805898844322391e-01,-2.454837272586114227e-01,-4.650622562239172808e-01,8.286903319490883379e-02,-2.000312825062511290e-01,1.610450801232528706e+00,6.474009013669875801e-01
-5.094034554451244423e-01,-1.247162895656037218e+00,-8.031258575520328069e-01,6.815140745629350016e-01,1.006224285794046769e-01,-1.460801360761851131e-01,4.420879141294601911e-01
-2.452447488056669900e-01,6.469742567073529793e-01,8.714347474202746580e-02,-1.169449960643683811e-01,1.378994492543436645e-01,3.585559109158845681e-01,-1.177163604061500224e-01
-9.189626657743052984e-01,7.837425294965749689e-01,1.949833973190633896e-01,4.385424125118405070e-01,3.131139966650480222e-01,3.832042381402850362e-01,9.388064179498001316e-03
-9.665486684292060593e-01,-1.440193190812966373e+00,-1.163085477844964633e+00,-1.209884390055133041e+00,-1.130127433175091012e+00,-7.003039159851470741e-01,-6.728286792350646195e-01
-1.060913013155804885e+00,-1.026112595054161636e+00,-9.332719956190407284e-01,8.119689576316150292e-01,1.967144276975533734e-01,-3.485552632011205132e-01,4.606110992633041246e-01
1.505642409517251590e+00,-9.595253138443083918e-01,3.749144852219667978e-01,5.318423082224768006e-01,4.619491730321051981e-01,-8.622455429686408657e-01,1.085531373600553129e-01
1.131597100359635233e+00,9.675927611377435067e-01,1.108346681244688714e+00,-2.411976417920367322e-01,4.490438884020621080e-01,1.135526758067914699e+00,8.931146129579695114e-02
9.180320570837661176e-01,-7.218046210837250065e-01,-1.865250896004780334e-02,-8.752450923668105842e-01,-5.217309897516533290e-01,1.272957571525884735e+00,-4.038409400499801127e-02
-9.909631986752559518e-01,3.517155808260469807e-01,-2.764432607704632172e-01,6.202278480551964845e-01,2.002292845390794551e-01,9.209688858790969768e-01,5.057548377068639134e-01
